Batsman,year,runs,strike_rate_batsman,Frequency,per_balls_faced,per_outs,F,run_1,out_1,str_rate1,bat_avg1,RFM_Segment_Concat,type,cluster
CAK Walton,2019,325.0,131.0483870967742,63.63636363636363,9.354960392304793,8.176100628930818,3,4,3,4,3,34343,cluster 6,6
CAK Walton,2020,200.0,116.95906432748536,85.71428571428571,6.796502384737678,12.598425196850393,4,4,4,3,3,44433,cluster 8,8
TA Griffith,2013,15.0,78.94736842105263,11.111111111111109,1.7890772128060264,2.1739130434782608,1,2,2,2,2,12222,cluster 1,1
TA Griffith,2014,6.0,300.0,10.0,0.17286084701815038,0.0,1,1,1,4,1,11141,cluster 1,1
TA Griffith,2015,11.0,78.57142857142857,20.0,1.2291483757682178,3.4482758620689653,1,2,2,2,2,12222,cluster 1,1
TA Griffith,2017,62.0,121.56862745098042,18.181818181818183,3.7090909090909085,2.985074626865672,1,3,2,3,2,13232,cluster 2,2
TA Griffith,2019,19.0,105.55555555555556,20.0,1.475409836065574,2.666666666666667,1,2,2,2,2,12222,cluster 1,1
J Blackwood,2013,25.0,67.56756756756756,33.33333333333333,3.5137701804368464,4.166666666666666,2,2,2,1,2,22212,cluster 3,3
J Blackwood,2014,51.0,68.91891891891892,70.0,6.368330464716007,8.196721311475411,3,3,3,1,3,33313,cluster 6,6
J Blackwood,2015,84.0,97.67441860465117,50.0,7.8181818181818175,7.6923076923076925,3,3,3,2,3,33323,cluster 6,6
J Blackwood,2020,189.0,101.0695187165775,70.0,15.277777777777779,10.606060606060606,3,4,4,2,4,34424,cluster 6,6
Y Cariah,2013,0.0,0.0,12.5,0.10638297872340426,1.7857142857142856,1,1,1,1,1,11111,cluster 1,1
AMA Dewar,2013,3.0,100.0,11.111111111111109,0.2849002849002849,0.0,1,1,1,2,1,11121,cluster 1,1
WKD Perkins,2013,32.0,84.21052631578948,22.222222222222218,3.5781544256120528,4.3478260869565215,2,2,2,2,2,22222,cluster 3,3
WKD Perkins,2014,60.0,122.44897959183672,33.33333333333333,4.351687388987567,6.1224489795918355,2,3,3,3,3,23333,cluster 3,3
WKD Perkins,2015,98.0,108.88888888888887,46.153846153846146,6.5549890750182085,5.970149253731343,2,3,3,3,3,23333,cluster 3,3
WKD Perkins,2016,75.0,117.1875,33.33333333333333,4.644412191582003,5.970149253731343,2,3,3,3,3,23333,cluster 3,3
WKD Perkins,2017,1.0,16.666666666666668,7.6923076923076925,0.4319654427645789,1.3157894736842104,1,1,1,1,1,11111,cluster 1,1
WKD Perkins,2008,9.0,75.0,25.0,2.8169014084507045,4.0,2,1,2,1,2,21212,cluster 3,3
SE Thomas,2014,45.0,56.96202531645571,62.5,8.596300326441785,7.272727272727272,3,3,3,1,3,33313,cluster 6,6
JJ Athanaze,2014,1.0,50.0,25.0,0.2176278563656148,1.818181818181818,2,1,1,1,1,21111,cluster 3,3
ND Stewart,2014,2.0,50.0,20.0,0.3457216940363008,2.380952380952381,1,1,2,1,1,11211,cluster 1,1
ND Stewart,2015,18.0,200.0,36.36363636363637,0.6849315068493149,2.7777777777777777,2,2,2,4,1,22241,cluster 3,3
ND Stewart,2016,4.0,100.0,28.57142857142857,0.4608294930875576,2.1739130434782608,2,1,2,2,1,21221,cluster 3,3
K Santokie,2014,5.0,100.0,20.0,0.432152117545376,0.0,1,1,1,2,1,11121,cluster 1,1
K Santokie,2015,28.0,71.7948717948718,50.0,3.5454545454545454,6.153846153846153,3,2,3,1,2,32312,cluster 6,6
K Santokie,2016,21.0,70.0,62.5,3.0737704918032787,4.918032786885246,3,2,2,1,2,32212,cluster 6,6
K Santokie,2017,32.0,96.96969696969695,45.45454545454545,2.4,2.985074626865672,2,2,2,2,2,22222,cluster 3,3
K Santokie,2018,0.0,0.0,9.090909090909092,0.15026296018031554,1.818181818181818,1,1,1,1,1,11111,cluster 1,1
K Santokie,2019,23.0,127.77777777777777,30.0,1.5789473684210529,1.4285714285714286,2,2,1,3,2,22132,cluster 3,3
SO Dowrich,2014,75.0,87.2093023255814,66.66666666666666,7.63765541740675,12.244897959183671,3,3,4,2,3,33423,cluster 6,6
SO Dowrich,2015,65.0,135.41666666666666,40.0,3.9933444259567383,4.545454545454546,2,3,2,4,3,23243,cluster 3,3
ND McKenzie,2014,18.0,45.0,44.444444444444436,3.5523978685612785,6.1224489795918355,2,2,3,1,2,22312,cluster 3,3
ND McKenzie,2009,7.0,87.5,8.333333333333332,0.5661712668082095,0.0,1,1,1,2,1,11121,cluster 1,1
Nasir Jamshed,2014,4.0,66.66666666666667,22.222222222222218,0.5946481665014867,4.545454545454546,2,1,2,1,1,21211,cluster 3,3
Nasir Jamshed,2012,263.0,119.54545454545456,68.75,11.572856391372962,9.433962264150944,3,4,3,3,4,34334,cluster 6,6
Nasir Jamshed,2013,100.0,92.5925925925926,58.33333333333334,7.573632538569424,9.58904109589041,3,3,3,2,3,33323,cluster 6,6
H Davids,2014,100.0,106.38297872340424,75.0,9.989373007438896,9.090909090909092,3,3,3,3,4,33334,cluster 6,6
H Davids,2015,125.0,96.89922480620156,90.0,11.31578947368421,9.230769230769232,4,4,3,2,4,44324,cluster 8,8
H Davids,2012,143.0,136.1904761904762,20.0,6.939854593522803,4.285714285714286,1,4,2,4,3,14243,cluster 2,2
H Davids,2013,18.0,54.54545454545455,75.0,3.6423841059602653,14.285714285714285,3,2,4,1,2,32412,cluster 6,6
K Lesporis,2014,108.0,110.20408163265307,75.0,10.4144527098831,7.272727272727272,3,3,3,3,4,33334,cluster 6,6
K Lesporis,2015,4.0,80.0,20.0,0.43859649122807015,1.5384615384615383,1,1,1,2,1,11121,cluster 1,1
K Lesporis,2016,15.0,115.3846153846154,11.111111111111109,1.1754068716094033,2.127659574468085,1,2,2,3,2,12232,cluster 1,1
SW Ambris,2014,30.0,83.33333333333333,25.0,3.825717321997875,1.818181818181818,2,2,1,2,2,22122,cluster 3,3
SW Ambris,2017,15.0,57.69230769230769,10.0,2.2667829119442024,0.0,1,2,1,1,2,12112,cluster 1,1
M Matthew,2014,35.0,140.0,50.0,2.6567481402763016,3.636363636363636,3,2,2,4,2,32242,cluster 6,6
K Lewis,2014,5.0,26.315789473684212,22.222222222222218,1.883052527254708,4.545454545454546,2,1,2,1,2,21212,cluster 3,3
K Lewis,2017,15.0,136.36363636363637,9.090909090909092,0.8,1.4925373134328357,1,2,1,4,1,12141,cluster 1,1
K Lewis,2018,182.0,113.04347826086956,72.72727272727273,12.096168294515405,14.545454545454545,3,4,4,3,4,34434,cluster 6,6
JN Mohammed,2014,1.0,33.333333333333336,11.111111111111109,0.2973240832507433,0.0,1,1,1,1,1,11111,cluster 1,1
JN Mohammed,2015,67.0,84.81012658227849,30.76923076923077,5.753823743627094,4.477611940298506,2,3,2,2,3,23223,cluster 3,3
JN Mohammed,2016,205.0,107.89473684210527,100.0,19.812304483837327,6.25,4,4,3,3,4,44334,cluster 8,8
JN Mohammed,2017,354.0,98.33333333333331,72.72727272727273,14.240506329113927,9.090909090909092,3,4,3,2,4,34324,cluster 6,6
JN Mohammed,2018,226.0,108.13397129186606,50.0,7.118528610354224,6.25,3,4,3,3,3,34333,cluster 6,6
JN Mohammed,2019,20.0,76.92307692307692,45.45454545454545,1.93596425912137,6.024096385542169,2,2,3,2,2,22322,cluster 3,3
TA Willett,2014,25.0,89.2857142857143,37.5,2.975557917109458,3.636363636363636,2,2,2,2,2,22222,cluster 3,3
TA Willett,2015,56.0,87.5,40.0,5.324459234608986,6.0606060606060606,2,3,3,2,3,23323,cluster 3,3
ROO Jordan,2014,15.0,150.0,25.0,1.0626992561105209,1.818181818181818,2,2,1,4,1,22141,cluster 3,3
AJ Hosein,2014,1.0,12.5,22.222222222222218,0.7104795737122558,0.0,2,1,1,1,1,21111,cluster 3,3
AJ Hosein,2015,11.0,100.0,18.181818181818183,0.837138508371385,1.3888888888888888,1,2,1,2,1,12121,cluster 1,1
AJ Hosein,2016,20.0,76.92307692307692,42.857142857142854,2.9953917050691237,4.3478260869565215,2,2,2,2,2,22222,cluster 3,3
AJ Hosein,2017,68.0,104.6153846153846,60.0,5.367464905037159,5.5555555555555545,3,3,3,2,3,33323,cluster 6,6
AJ Hosein,2020,12.0,75.0,8.333333333333332,1.2298232129131437,2.2222222222222223,1,2,2,1,2,12212,cluster 1,1
LR Johnson,2014,3.0,60.0,10.0,0.432152117545376,2.380952380952381,1,1,2,1,1,11211,cluster 1,1
EMDY Munaweera,2015,166.0,97.07602339181288,81.81818181818183,13.013698630136984,12.5,4,4,4,2,4,44424,cluster 8,8
EMDY Munaweera,2012,34.0,85.0,27.27272727272727,3.546099290780142,3.1746031746031744,2,2,2,2,2,22222,cluster 3,3
EMDY Munaweera,2013,5.0,83.33333333333333,11.111111111111109,0.5519779208831647,2.272727272727273,1,1,2,2,1,11221,cluster 1,1
EMDY Munaweera,2017,176.0,139.6825396825397,60.0,7.390029325513196,7.758620689655173,3,4,3,4,3,34343,cluster 6,6
AB Fudadin,2015,123.0,98.4,50.0,10.974539069359086,6.896551724137932,3,3,3,2,4,33324,cluster 6,6
AB Fudadin,2017,76.0,111.76470588235294,41.66666666666667,4.881550610193827,4.6875,2,3,2,3,3,23233,cluster 3,3
H Miller,2015,32.0,103.22580645161291,20.0,2.8181818181818183,3.0769230769230766,1,2,2,2,2,12222,cluster 1,1
T Shamsi,2015,1.0,33.333333333333336,10.0,0.24958402662229615,0.0,1,1,1,1,1,11111,cluster 1,1
T Shamsi,2016,7.0,43.75,37.5,1.639344262295082,3.278688524590164,2,1,2,1,2,21212,cluster 3,3
T Shamsi,2017,2.0,50.0,9.090909090909092,0.3352891869237217,1.9230769230769231,1,1,1,1,1,11111,cluster 1,1
T Shamsi,2018,0.0,0.0,28.57142857142857,0.5270092226613966,2.2222222222222223,2,1,2,1,1,21211,cluster 3,3
T Shamsi,2019,0.0,0.0,12.5,0.10330578512396696,0.0,1,1,1,1,1,11111,cluster 1,1
T Shamsi,2020,4.0,50.0,22.222222222222218,0.7547169811320755,0.0,2,1,1,1,1,21111,cluster 3,3
T Shamsi,2021,0.0,0.0,14.285714285714285,0.3792667509481669,2.3255813953488373,1,1,2,1,1,11211,cluster 1,1
SD Hope,2015,39.0,92.85714285714286,36.36363636363637,3.1963470319634704,5.5555555555555545,2,3,3,2,2,23322,cluster 3,3
SD Hope,2018,446.0,139.375,66.66666666666666,11.457214464733262,9.25925925925926,3,4,3,4,4,34344,cluster 6,6
SD Hope,2019,117.0,104.46428571428572,28.000000000000004,3.7825059101654848,4.0462427745664735,2,3,2,2,2,23222,cluster 3,3
SD Hope,2020,118.0,86.76470588235294,80.0,11.10204081632653,11.111111111111109,4,3,4,2,4,43424,cluster 8,8
SD Hope,2017,15.0,88.23529411764706,10.0,1.4977973568281937,1.7543859649122806,1,2,1,2,2,12122,cluster 1,1
RR Beaton,2015,3.0,75.0,10.0,0.3511852502194908,1.7241379310344829,1,1,1,1,1,11111,cluster 1,1
RR Beaton,2016,16.0,84.21052631578948,16.666666666666664,1.3788098693759072,1.4925373134328357,1,2,1,2,2,12122,cluster 1,1
RR Beaton,2017,13.0,118.1818181818182,7.6923076923076925,0.7919366450683946,0.0,1,2,1,3,1,12131,cluster 1,1
M Deyal,2015,23.0,92.0,7.6923076923076925,1.8208302986161689,1.4925373134328357,1,2,1,2,2,12122,cluster 1,1
M Deyal,2019,32.0,145.45454545454547,27.27272727272727,1.6152716593245229,4.838709677419356,2,2,2,4,2,22242,cluster 3,3
M Deyal,2020,166.0,122.96296296296295,75.0,10.948905109489052,10.958904109589039,3,4,4,3,4,34434,cluster 6,6
KJ Cottoy,2015,14.0,93.33333333333331,20.0,1.3157894736842104,1.5384615384615383,1,2,1,2,2,12122,cluster 1,1
KJ Cottoy,2019,73.0,130.35714285714286,36.36363636363637,4.169769173492182,0.0,2,3,1,4,3,23143,cluster 3,3
DE Johnson,2015,0.0,0.0,10.0,0.08771929824561403,1.5384615384615383,1,1,1,1,1,11111,cluster 1,1
DE Johnson,2016,5.0,100.0,22.222222222222218,0.4520795660036167,2.127659574468085,2,1,2,2,1,21221,cluster 3,3
Steven Ryan Taylor,2015,33.0,122.22222222222223,18.181818181818183,2.054794520547945,2.7777777777777777,1,2,2,3,2,12232,cluster 1,1
Steven Ryan Taylor,2016,89.0,100.0,57.14285714285714,10.253456221198157,8.695652173913043,3,3,3,2,4,33324,cluster 6,6
Steven Ryan Taylor,2017,9.0,60.0,16.666666666666664,1.0768126346015794,3.125,1,1,2,1,1,11211,cluster 1,1
Steven Ryan Taylor,2018,182.0,180.19801980198017,37.5,5.934195064629848,4.3478260869565215,2,4,2,4,3,24243,cluster 4,4
Steven Ryan Taylor,2019,265.0,124.4131455399061,100.0,24.232081911262803,14.285714285714285,4,4,4,3,4,44434,cluster 8,8
Steven Ryan Taylor,2013,253.0,114.47963800904978,100.0,29.905277401894452,12.76595744680851,4,4,4,3,4,44434,cluster 8,8
I Khan (2),2015,1.0,100.0,9.090909090909092,0.076103500761035,0.0,1,1,1,2,1,11121,cluster 1,1
I Khan (2),2017,5.0,62.5,20.0,0.6606110652353426,1.3888888888888888,1,1,1,1,1,11111,cluster 1,1
I Khan (2),2018,32.0,128.0,20.0,1.9841269841269842,1.5873015873015872,1,2,1,3,2,12132,cluster 1,1
I Khan (2),2019,30.0,90.9090909090909,30.0,2.7049180327868854,4.0,2,2,2,2,2,22222,cluster 3,3
I Khan (2),2020,15.0,65.21739130434783,40.0,2.0264317180616738,4.545454545454546,2,2,2,1,2,22212,cluster 3,3
DYA Davis,2015,1.0,100.0,7.6923076923076925,0.07283321194464676,0.0,1,1,1,2,1,11121,cluster 1,1
DYA Davis,2016,6.0,60.0,11.111111111111109,0.9041591320072332,2.127659574468085,1,1,2,1,1,11211,cluster 1,1
KAM Corbin,2015,20.0,71.42857142857143,9.090909090909092,2.13089802130898,1.3888888888888888,1,2,1,1,2,12112,cluster 1,1
A Bramble,2016,36.0,83.72093023255816,87.5,4.483837330552659,12.5,4,2,4,2,3,42423,cluster 8,8
A Bramble,2020,7.0,35.0,9.090909090909092,1.680672268907563,1.4705882352941175,1,1,1,1,2,11112,cluster 1,1
KA Hope,2016,65.0,101.5625,57.14285714285714,7.3732718894009235,8.695652173913043,3,3,3,2,3,33323,cluster 6,6
R Powell,2016,167.0,120.14388489208632,90.9090909090909,11.209677419354836,12.280701754385964,4,4,4,3,4,44434,cluster 8,8
R Powell,2017,214.0,117.58241758241758,76.19047619047619,7.250996015936256,11.29032258064516,3,4,4,3,3,34433,cluster 6,6
R Powell,2018,509.0,137.56756756756758,80.0,12.91899441340782,9.740259740259743,4,4,4,4,4,44444,cluster 8,8
R Powell,2019,142.0,156.04395604395606,31.818181818181817,3.5230352303523036,3.1847133757961785,2,4,2,4,2,24242,cluster 4,4
R Powell,2020,132.0,84.61538461538461,72.2222222222222,8.129233976029182,12.12121212121212,3,4,4,2,3,34423,cluster 6,6
R Powell,2021,7.0,87.5,33.33333333333333,2.5316455696202533,4.3478260869565215,2,1,2,2,2,21222,cluster 3,3
TP Allen,2016,32.0,114.28571428571428,36.36363636363637,2.2580645161290316,5.263157894736842,2,2,3,3,2,22332,cluster 3,3
TP Allen,2019,27.0,142.10526315789474,37.5,2.1615472127417523,4.081632653061225,2,2,2,4,2,22242,cluster 3,3
TP Allen,2010,32.0,128.0,66.66666666666666,6.738544474393531,9.523809523809524,3,2,3,3,3,32333,cluster 6,6
TP Allen,2013,59.0,122.91666666666669,100.0,6.495263870094723,12.76595744680851,4,3,4,3,3,43433,cluster 8,8
JT Smuts,2016,59.0,140.47619047619048,37.5,4.30327868852459,4.918032786885246,2,3,2,4,3,23243,cluster 3,3
JT Smuts,2017,110.0,107.84313725490196,66.66666666666666,9.751434034416825,11.538461538461537,3,3,4,3,3,33433,cluster 6,6
JT Smuts,2018,16.0,88.8888888888889,28.57142857142857,2.371541501976284,4.4444444444444455,2,2,2,2,2,22222,cluster 3,3
JT Smuts,2020,40.0,102.56410256410255,33.33333333333333,3.679245283018868,5.0,2,3,2,2,2,23222,cluster 3,3
JT Smuts,2021,8.0,57.14285714285714,28.57142857142857,1.7699115044247788,4.651162790697675,2,1,2,1,2,21212,cluster 3,3
AM McCarthy,2016,9.0,112.5,9.090909090909092,0.6451612903225806,1.7543859649122806,1,1,1,3,1,11131,cluster 1,1
AM McCarthy,2017,292.0,122.68907563025209,100.0,17.30909090909091,14.925373134328355,4,4,4,3,4,44434,cluster 8,8
AM McCarthy,2018,25.0,73.52941176470588,16.0,1.1871508379888267,2.5974025974025974,1,2,2,1,2,12212,cluster 1,1
AM McCarthy,2019,18.0,81.81818181818181,30.0,1.9298245614035088,2.8571428571428568,2,2,2,2,2,22222,cluster 3,3
SSJ Brooks,2016,53.0,129.26829268292684,37.5,4.200819672131146,3.278688524590164,2,3,2,4,3,23243,cluster 3,3
SSJ Brooks,2017,57.0,101.78571428571428,18.181818181818183,4.694048616932104,3.8461538461538463,1,3,2,2,3,13223,cluster 2,2
SSJ Brooks,2019,165.0,127.90697674418604,72.72727272727273,9.60536113179449,9.63855421686747,3,4,3,3,3,34333,cluster 6,6
SSJ Brooks,2020,13.0,92.85714285714286,20.0,1.1428571428571428,2.7777777777777777,1,2,2,2,2,12222,cluster 1,1
GD Elliott,2016,169.0,113.42281879194631,51.72413793103448,4.396577161404544,4.761904761904762,3,4,2,3,3,34233,cluster 6,6
GD Elliott,2009,23.0,76.66666666666667,8.333333333333332,2.218934911242604,0.0,1,2,1,2,2,12122,cluster 1,1
GD Elliott,2013,19.0,105.55555555555556,33.33333333333333,2.4390243902439024,5.128205128205128,2,2,3,2,2,22322,cluster 3,3
GD Elliott,2015,258.0,117.8082191780822,70.58823529411767,11.947626841243864,10.309278350515463,3,4,4,3,4,34434,cluster 6,6
GD Elliott,2017,404.0,123.54740061162079,80.76923076923076,10.714285714285714,9.467455621301776,4,4,3,3,4,44334,cluster 8,8
GD Elliott,2018,80.0,109.58904109589041,64.28571428571429,4.685494223363286,8.860759493670884,3,3,3,3,3,33333,cluster 6,6
KOK Williams,2016,3.0,60.0,9.090909090909092,0.4032258064516129,0.0,1,1,1,1,1,11111,cluster 1,1
KOK Williams,2017,6.0,50.0,14.285714285714285,0.4780876494023904,0.8064516129032258,1,1,1,1,1,11111,cluster 1,1
KOK Williams,2018,6.0,60.0,21.73913043478261,0.3881987577639752,1.875,2,1,1,1,1,21111,cluster 3,3
KOK Williams,2019,20.0,62.5,22.72727272727273,1.278465840990811,1.973684210526316,2,2,2,1,2,22212,cluster 3,3
KOK Williams,2020,4.0,133.33333333333334,25.0,0.24330900243309006,0.0,2,1,1,4,1,21141,cluster 3,3
JL Jaggesar,2016,0.0,0.0,9.090909090909092,0.08064516129032258,0.0,1,1,1,1,1,11111,cluster 1,1
JL Jaggesar,2020,6.0,54.54545454545455,30.0,0.9691629955947136,0.0,2,1,1,1,1,21111,cluster 3,3
GD Pope,2016,0.0,0.0,11.111111111111109,0.09041591320072333,2.127659574468085,1,1,2,1,1,11211,cluster 1,1
JA Foo,2016,8.0,200.0,9.090909090909092,0.3225806451612903,1.7543859649122806,1,1,1,4,1,11141,cluster 1,1
JA Foo,2017,103.0,132.05128205128204,81.81818181818183,5.672727272727273,8.955223880597012,4,3,3,4,3,43343,cluster 8,8
Babar Azam,2017,722.0,108.08383233532936,78.125,17.880085653104924,12.70718232044199,3,4,4,3,4,34434,cluster 6,6
Babar Azam,2016,131.0,108.26446280991736,23.07692307692308,4.091985120054109,2.142857142857143,2,4,2,3,3,24233,cluster 4,4
Babar Azam,2018,965.0,122.15189873417721,76.66666666666667,21.75709171027265,11.875,3,4,4,3,4,34434,cluster 6,6
Babar Azam,2019,1287.0,132.95454545454547,100.0,23.830625307730184,12.340425531914894,4,4,4,4,4,44444,cluster 8,8
Babar Azam,2020,967.0,128.5904255319149,76.66666666666667,21.65274978404837,11.39240506329114,3,4,4,3,4,34434,cluster 6,6
Babar Azam,2021,612.0,129.1139240506329,100.0,26.187845303867398,15.476190476190474,4,4,4,3,4,44434,cluster 8,8
BA King,2017,125.0,99.2063492063492,63.63636363636363,10.561609388097237,9.615384615384617,3,4,3,2,4,34324,cluster 6,6
BA King,2018,142.0,131.4814814814815,63.63636363636363,8.766233766233766,8.571428571428571,3,4,3,4,3,34343,cluster 6,6
BA King,2019,549.0,138.28715365239296,70.83333333333334,14.363241678726482,10.218978102189784,3,4,4,4,4,34444,cluster 6,6
BA King,2020,216.0,109.0909090909091,84.21052631578947,10.503978779840848,14.85148514851485,4,4,4,3,4,44434,cluster 8,8
Wahab Riaz,2017,65.0,100.0,32.25806451612903,1.7491926803013993,4.522613065326634,2,3,2,2,2,23222,cluster 3,3
Wahab Riaz,2018,252.0,140.0,48.57142857142857,4.2412818096135725,5.381165919282512,3,4,3,4,3,34343,cluster 6,6
Wahab Riaz,2010,48.0,141.17647058823533,11.111111111111109,1.5294646873594242,0.7194244604316548,1,3,1,4,2,13142,cluster 2,2
Wahab Riaz,2011,6.0,100.0,20.0,0.9584664536741214,3.125,1,1,2,2,1,11221,cluster 1,1
Wahab Riaz,2014,16.0,76.19047619047619,14.285714285714285,2.502979737783076,2.0408163265306123,1,2,2,2,2,12222,cluster 1,1
Wahab Riaz,2015,39.0,150.0,14.285714285714285,1.012066952121448,1.3605442176870748,1,3,1,4,1,13141,cluster 2,2
Wahab Riaz,2016,91.0,112.3456790123457,34.21052631578947,1.8346545866364663,2.3041474654377883,2,3,2,3,2,23232,cluster 3,3
Wahab Riaz,2019,67.0,148.88888888888889,43.47826086956522,1.6483516483516485,3.2894736842105265,2,3,2,4,2,23242,cluster 3,3
Wahab Riaz,2020,37.0,84.0909090909091,40.0,1.9775280898876404,6.306306306306306,2,2,3,2,2,22322,cluster 3,3
Wahab Riaz,2021,21.0,210.0,40.0,1.6611295681063123,3.8461538461538463,2,2,2,4,2,22242,cluster 3,3
G Singh,2017,151.0,107.85714285714286,75.0,10.050251256281408,10.9375,3,4,4,3,4,34434,cluster 6,6
E Leie,2017,2.0,100.0,10.0,0.17436791630340018,0.0,1,1,1,2,1,11121,cluster 1,1
R Frylinck,2017,23.0,79.3103448275862,23.07692307692308,2.087832973362131,3.947368421052632,2,2,2,2,2,22222,cluster 3,3
K Pierre,2017,1.0,100.0,7.6923076923076925,0.07199424046076314,0.0,1,1,1,2,1,11121,cluster 1,1
K Pierre,2018,14.0,127.27272727272728,11.111111111111109,0.3487634749524413,0.5714285714285714,1,2,1,3,1,12131,cluster 1,1
K Pierre,2019,12.0,37.5,21.73913043478261,1.1743119266055049,2.083333333333333,2,2,2,1,2,22212,cluster 3,3
K Pierre,2020,10.0,200.0,8.333333333333332,0.3843197540353574,0.0,1,2,1,4,1,12141,cluster 1,1
RS Primus,2017,92.0,122.66666666666669,58.33333333333334,5.384063173007896,4.6875,3,3,2,3,3,33233,cluster 6,6
RS Primus,2018,47.0,106.8181818181818,25.0,3.1361368496079827,2.5974025974025974,2,3,2,3,2,23232,cluster 3,3
RS Primus,2019,17.0,73.91304347826087,23.07692307692308,1.4392991239048811,3.296703296703297,2,2,2,1,2,22212,cluster 3,3
SK Springer,2017,44.0,88.0,40.0,4.1288191577208915,5.5555555555555545,2,3,3,2,3,23323,cluster 3,3
SK Springer,2018,29.0,93.54838709677419,30.0,2.4603174603174605,3.1746031746031744,2,2,2,2,2,22222,cluster 3,3
SK Springer,2019,66.0,110.0,60.0,4.918032786885246,4.0,3,3,2,3,3,33233,cluster 6,6
Hasan Ali,2017,35.0,175.0,25.0,0.5408328826392644,1.675977653631285,2,2,1,4,1,22141,cluster 3,3
Hasan Ali,2018,74.0,148.0,28.125,1.2960082944530846,3.825136612021858,2,3,2,4,2,23242,cluster 3,3
Hasan Ali,2019,20.0,117.64705882352942,26.08695652173913,0.6227106227106227,2.631578947368421,2,2,2,3,1,22231,cluster 3,3
Hasan Ali,2021,50.0,172.41379310344828,35.714285714285715,1.7241379310344829,2.272727272727273,2,3,2,4,2,23242,cluster 3,3
Hasan Ali,2016,6.0,85.71428571428571,22.222222222222218,0.6616257088846881,3.92156862745098,2,1,2,2,1,21221,cluster 3,3
Hasan Ali,2020,29.0,152.6315789473684,50.0,1.7576318223866791,1.4705882352941175,3,2,1,4,2,32142,cluster 6,6
GD Phillips,2017,350.0,126.81159420289856,59.09090909090909,10.534351145038169,9.701492537313431,3,4,4,3,4,34434,cluster 6,6
GD Phillips,2018,570.0,129.54545454545453,76.66666666666667,12.52847380410023,12.290502793296087,3,4,4,4,4,34444,cluster 6,6
GD Phillips,2019,717.0,139.4941634241245,100.0,18.76597298284045,14.084507042253524,4,4,4,4,4,44444,cluster 8,8
GD Phillips,2020,603.0,137.67123287671234,72.41379310344827,12.376377507770558,11.235955056179774,3,4,4,4,4,34444,cluster 6,6
GD Phillips,2021,295.0,162.98342541436463,100.0,11.291328758577665,13.483146067415731,4,4,4,4,4,44444,cluster 8,8
T Webster,2017,34.0,130.76923076923077,20.0,2.146985962014864,1.3888888888888888,1,2,1,4,2,12142,cluster 1,1
T Webster,2018,17.0,80.95238095238095,20.0,1.6666666666666667,3.1746031746031744,1,2,2,2,2,12222,cluster 1,1
T Webster,2019,75.0,111.94029850746269,27.27272727272727,4.9192364170337735,3.2258064516129035,2,3,2,3,3,23233,cluster 3,3
T Webster,2020,147.0,95.45454545454544,58.33333333333334,11.837048424289007,11.111111111111109,3,4,4,2,4,34424,cluster 6,6
OF Smith,2017,16.0,84.21052631578948,18.181818181818183,1.3818181818181818,0.0,1,2,1,2,2,12122,cluster 1,1
OF Smith,2020,1.0,33.333333333333336,9.090909090909092,0.25210084033613445,0.0,1,1,1,1,1,11111,cluster 1,1
OF Smith,2018,6.0,120.0,7.142857142857142,0.3261578604044357,1.0101010101010102,1,1,1,3,1,11131,cluster 1,1
Mahmudullah,2017,199.0,107.56756756756756,51.851851851851855,5.584062782976153,5.434782608695652,3,4,3,3,3,34333,cluster 6,6
Mahmudullah,2018,506.0,130.07712082262208,62.16216216216216,8.905677655677655,6.0728744939271255,3,4,3,4,3,34343,cluster 6,6
Mahmudullah,2007,28.0,70.0,57.14285714285714,4.854368932038835,3.7037037037037033,3,2,2,1,3,32213,cluster 6,6
Mahmudullah,2008,2.0,40.0,50.0,2.564102564102564,5.5555555555555545,3,1,3,1,2,31312,cluster 5,5
Mahmudullah,2009,36.0,69.23076923076923,100.0,14.054054054054054,8.0,4,2,3,1,4,42314,cluster 8,8
Mahmudullah,2010,13.0,44.82758620689656,100.0,8.38150289017341,11.111111111111109,4,2,4,1,3,42413,cluster 8,8
Mahmudullah,2011,2.0,40.0,50.0,2.0080321285140563,6.25,3,1,3,1,2,31312,cluster 5,5
Mahmudullah,2012,143.0,124.34782608695652,83.33333333333334,15.9500693481276,12.5,4,4,4,3,4,44434,cluster 8,8
Mahmudullah,2013,68.0,138.77551020408166,100.0,9.859154929577462,9.677419354838712,4,3,4,4,3,43443,cluster 8,8
Mahmudullah,2014,103.0,127.1604938271605,58.33333333333334,6.5907241659886076,2.9411764705882346,3,3,2,3,3,33233,cluster 6,6
Mahmudullah,2015,30.0,115.3846153846154,40.0,4.5138888888888875,2.631578947368421,2,2,2,3,3,22233,cluster 3,3
Mahmudullah,2016,275.0,134.14634146341464,87.5,11.220580186097429,9.090909090909092,4,4,3,4,4,44344,cluster 8,8
Mahmudullah,2019,179.0,122.60273972602741,100.0,17.42243436754177,12.244897959183671,4,4,4,3,4,44434,cluster 8,8
Mahmudullah,2020,45.0,125.0,75.0,7.610993657505285,6.666666666666668,3,3,3,3,3,33333,cluster 6,6
Mahmudullah,2021,32.0,152.38095238095238,66.66666666666666,7.3426573426573425,8.0,3,2,3,4,3,32343,cluster 6,6
